script	dataset	fecha	learning_rate	feature_fraction	bagging_fraction	min_data_in_leaf	num_leaves	max_bin	best_iter	auc
lightgbm_BO	./datasets/dataset_caba.csv	20210801 103941	0.0530681831104448	0.686392397914703	0.24473497258344	255	363	255.078730614817	166	0.809647544156242
lightgbm_BO	./datasets/dataset_caba.csv	20210801 103944	0.065465031855274	0.42467259237698	0.759669238848922	311	268	255.025705758841	179	0.803558683918724
lightgbm_BO	./datasets/dataset_caba.csv	20210801 103946	0.0672010393894743	0.607734928202505	0.698645612302547	388	261	255.035023073339	111	0.786663207214807
lightgbm_BO	./datasets/dataset_caba.csv	20210801 103948	0.0489014030544786	0.523651755360576	0.533597039524466	121	136	255.057298608666	118	0.821360799488451
lightgbm_BO	./datasets/dataset_caba.csv	20210801 103950	0.0827160552781425	0.765614365716465	0.913435750330488	336	216	255.045606609578	137	0.799792106682532
lightgbm_BO	./datasets/dataset_caba.csv	20210801 103952	0.0560192177942372	0.455463855356599	0.379798973631114	226	284	255.047499686612	123	0.811132256232699
lightgbm_BO	./datasets/dataset_caba.csv	20210801 103954	0.0955863049402251	0.719770404867207	0.276755543068672	172	51	255.060979948879	73	0.81587349311865
lightgbm_BO	./datasets/dataset_caba.csv	20210801 103957	0.0389976844951161	0.959328532793249	0.407083494930218	285	21	255.018456458279	277	0.80475701709956
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104002	0.0338717486092355	0.556027742746907	0.845073425599064	367	318	255.07351985892	454	0.790982825080008
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104004	0.0905759570060764	0.994843642126458	0.362694634442839	204	386	255.064499353385	67	0.812634376654988
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104008	0.0134579811230651	0.236174765982044	0.948355404093551	64	389	255.024245711634	182	0.822374493879286
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104012	0.0257240250057657	0.781889106961899	0.582185586448759	126	497	255.084377351377	189	0.819328100006987
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104016	0.0598487752236542	0.49571984889141	0.469966270014023	43	415	255.006462974145	63	0.823531970681945
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104018	0.072534051243565	0.326935545487019	0.522689457253243	487	473	255.031149084613	160	0.770290420796115
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104022	0.0172387986831018	0.277987298097772	0.792730580681624	316	75	255.052936666786	394	0.798053573432378
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104025	0.0203277671904652	0.58583904892051	0.329018020032284	411	219	255.094441372185	305	0.783894455681113
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104028	0.0405603404119029	0.897013542374286	0.704542487921814	163	196	255.097905929293	177	0.818052138441666
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104029	0.098147509409755	0.811504662657778	0.60462266872637	243	162	255.013310510077	86	0.807003715603993
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104032	0.0775570182918455	0.391564936322781	0.228362166516793	418	72	255.081894013565	326	0.786547750301281
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104035	0.0874917278756038	0.357333241907569	0.991626226824398	91	462	255.069172306875	73	0.816894318097031
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104103	0.0234827805205714	0.914720621805948	0.80806185596933	19	109	255.010635702982	360	0.820679303197579
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104106	0.0314605877135182	0.636306463639873	0.895847325019228	445	339	255.00257677415	354	0.783106219781301
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104107	0.0756386229526834	0.848622143369478	0.646253726631403	465	430	255.089891918011	96	0.777817039300355
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104112	0.0446370262964047	0.213109737324218	0.439051601220854	35	132	255.038316761121	118	0.823491139821652
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104118	0.0324104201611558	0.584436973205025	0.327944232743192	51	282	255.038345283013	102	0.823759142409882
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104122	0.0377011508264531	0.390921352092569	0.632849726298681	48	269	255.010270982442	53	0.823315991963976
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104206	0.0427921075755241	0.461936099214398	0.513407695496125	7	383	255.048403352897	236	0.825177471393682
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104215	0.0570256778846935	0.629387542610016	0.418169437775741	21	198	255.099961621852	76	0.820985384853317
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104325	0.0140066092752104	0.225728880853818	0.395775316655673	0	461	255.020424874258	269	0.825555479642136
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104420	0.0437598723297897	0.251934029666092	0.288245971137983	0	409	255.026303845973	262	0.830359742991135
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104502	0.0584524558989963	0.259441323018114	0.200114461317809	0	320	255.028366129926	257	0.826397339482135
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104557	0.0442242903740355	0.202391899510792	0.224517674246806	0	510	255.02746478734	484	0.827734008993454
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104657	0.0394217207971933	0.229727378942377	0.242228256609314	0	408	255.000672304111	402	0.829664377001206
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104755	0.0390187275764831	0.200488188874008	0.20035532970976	0	412	255.086997758233	465	0.828087240004234
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104811	0.0393412362731512	0.202660951743952	0.20274059509999	13	408	255.023872163132	169	0.830382303405851
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104816	0.0425200552569301	0.201226105864571	0.22475510370942	83	408	255.019364581874	167	0.821883782205403
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104857	0.0384534116171603	0.923119830506053	0.201368663998993	0	419	255.020442114147	83	0.767860072184872
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104905	0.019281241456102	0.623765534632176	0.870453989162948	47	229	255.057579853889	153	0.821178708775668
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104914	0.0224763148803003	0.291573952930982	0.288427175876433	25	378	255.059517759781	163	0.829242546200501
lightgbm_BO	./datasets/dataset_caba.csv	20210801 104926	0.073410365119732	0.201935262353876	0.376161757306509	20	398	255.084741426948	171	0.82433091678208
lightgbm_BO	./datasets/dataset_caba.csv	20210801 105012	0.0504005823479558	0.237347622305479	0.844425803952625	0	362	255.021046291575	393	0.830828302435922
lightgbm_BO	./datasets/dataset_caba.csv	20210801 105056	0.050367585971021	0.20866001073711	0.998833261063011	0	275	255.000110222361	329	0.82631093684546
lightgbm_BO	./datasets/dataset_caba.csv	20210801 105158	0.0414236833530009	0.200626192301417	0.784006398921906	3	386	255.047165073167	350	0.829144459881934
lightgbm_BO	./datasets/dataset_caba.csv	20210801 105219	0.0472479620545818	0.263885453338551	0.833123501570231	11	434	255.007970125671	175	0.824936712393288
lightgbm_BO	./datasets/dataset_caba.csv	20210801 105256	0.0565187822580129	0.239115874438398	0.861067748441613	0	196	255.042905034948	486	0.830179794501494
lightgbm_BO	./datasets/dataset_caba.csv	20210801 105306	0.0833431271900468	0.540759570249065	0.800241815808648	0	43	255.022217711084	95	0.82330518351458
lightgbm_BO	./datasets/dataset_caba.csv	20210801 105416	0.0296830892806127	0.222112286938166	0.852246300793945	0	294	255.033192670233	430	0.827567156607673
lightgbm_BO	./datasets/dataset_caba.csv	20210801 105420	0.0768871944761905	0.852788954399912	0.939241408610156	69	10	255.035012067864	50	0.818801096887954
lightgbm_BO	./datasets/dataset_caba.csv	20210801 105447	0.0913748267733204	0.203157267643132	0.832312225425282	0	336	255.032904340881	231	0.824793242048103
lightgbm_BO	./datasets/dataset_caba.csv	20210801 105531	0.0558660310346302	0.310857423423591	0.929800963460228	0	334	255.075294971208	264	0.827848770783687
lightgbm_BO	./datasets/dataset_caba.csv	20210801 105536	0.0402919864602604	0.486900506563904	0.431221612870541	66	370	255.094623479858	73	0.819681763259
lightgbm_BO	./datasets/dataset_caba.csv	20210801 105540	0.0442257792370792	0.659096387335425	0.611105482165207	39	10	255.018851979452	101	0.819757534021041
lightgbm_BO	./datasets/dataset_caba.csv	20210801 105544	0.0615179629523529	0.651805630702549	0.802010183279733	124	341	255.028409523395	76	0.817082351433889
